id,created_at,retweets,likes,replies,quotes,user_followers,user_following,user_listed,user_tweets,has_media,url,lang,text
1374460026186702849,2021-03-23T20:36:21.000Z,385,0,0,0,376,531,0,3498,False,,es,RT @EAristeguieta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/CnPpIcIIoP
1374459967529390081,2021-03-23T20:36:07.000Z,97,0,0,0,297,866,0,9817,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374459962248679432,2021-03-23T20:36:05.000Z,425,0,0,0,1076,968,7,16328,False,,es,"RT @gabyarocha: Acabo de ver que nuestra querida Soledad Bravo, su hija Ana Sol y su esposo Antonio requieren ayuda para superar el Covid_1…"
1374459955101593601,2021-03-23T20:36:04.000Z,97,0,0,0,1194,411,13,137117,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374459940656406532,2021-03-23T20:36:00.000Z,27,0,0,0,10414,1433,45,3123,False,,es,"RT @VenteDDHH: #ServicioPúblico | Soledad Bravo (@soledadbravo531) y su familia están enfrentando al Covid-19, por lo que requieren de todo…"
1374459938332758020,2021-03-23T20:36:00.000Z,385,0,0,0,79,332,0,2366,False,,es,RT @EAristeguieta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/CnPpIcIIoP
1374459932586610697,2021-03-23T20:35:58.000Z,18,0,0,0,952,762,3,86157,False,,es,"RT @elestimulo: #ServicioPublico Soledad Bravo, su esposo Antonio y su hija Ana Sol  requieren ayuda para superar el covid-19. Quienes quie…"
1374459911761891328,2021-03-23T20:35:53.000Z,385,0,0,0,73,254,0,5316,False,,es,RT @EAristeguieta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/CnPpIcIIoP
1374459898331729923,2021-03-23T20:35:50.000Z,20,0,0,0,467,964,7,87736,False,,es,RT @marianac2: Mi amiga Maye y su familia necesitan de la ayuda de todos para cubrir los gastos de su papá que se encuentra hospitalizado p…
1374459893122355206,2021-03-23T20:35:49.000Z,486,0,0,0,420,570,2,23842,False,,es,"RT @AliasMalula: La gran Soledad Bravo cayó víctima del Covid-19, su condición es delicada. La familia solicita apoyo a través de https://t…"
1374459866400493579,2021-03-23T20:35:43.000Z,97,0,0,0,245,668,0,10855,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374459811975163904,2021-03-23T20:35:30.000Z,0,0,0,0,22,523,0,193,False,,und,@EliaCabello1 https://t.co/RgTpElxRp3
1374459806744866822,2021-03-23T20:35:28.000Z,20,0,0,0,457481,9612,2242,376363,False,,es,RT @marianac2: Mi amiga Maye y su familia necesitan de la ayuda de todos para cubrir los gastos de su papá que se encuentra hospitalizado p…
1374459752797798408,2021-03-23T20:35:15.000Z,97,0,0,0,27511,1199,106,255858,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374459750235000836,2021-03-23T20:35:15.000Z,28,0,0,0,307,302,0,8258,True,https://pbs.twimg.com/media/ExL4HcXUUAspecd.jpg,es,"RT @danhrr: Es para mi tía, favor difundir 🙏🏻

https://t.co/r0ACbPfr6a https://t.co/lEknVZsaRV"
1374459716265340930,2021-03-23T20:35:07.000Z,97,0,0,0,766,431,5,5665,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374459691779039242,2021-03-23T20:35:01.000Z,385,0,0,0,2133,2731,18,204347,False,,es,RT @EAristeguieta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/CnPpIcIIoP
1374459688377454600,2021-03-23T20:35:00.000Z,27,0,0,0,41,35,0,6303,False,,es,"RT @VenteDDHH: #ServicioPúblico | Soledad Bravo (@soledadbravo531) y su familia están enfrentando al Covid-19, por lo que requieren de todo…"
1374459674754306062,2021-03-23T20:34:57.000Z,486,0,0,0,428,576,8,61992,False,,es,"RT @AliasMalula: La gran Soledad Bravo cayó víctima del Covid-19, su condición es delicada. La familia solicita apoyo a través de https://t…"
1374459647743066123,2021-03-23T20:34:50.000Z,16,0,0,0,265,174,4,2383,False,,es,RT @anmm_31: El abuelo de mi amiga esta luchando contra el COVID-19. Ayúdenme a compartirlo! https://t.co/CNSlZMQBvs
1374459646665052173,2021-03-23T20:34:50.000Z,425,0,0,0,3261,3458,15,47033,False,,es,"RT @gabyarocha: Acabo de ver que nuestra querida Soledad Bravo, su hija Ana Sol y su esposo Antonio requieren ayuda para superar el Covid_1…"
1374459630324047875,2021-03-23T20:34:46.000Z,486,0,0,0,731,1010,0,73310,False,,es,"RT @AliasMalula: La gran Soledad Bravo cayó víctima del Covid-19, su condición es delicada. La familia solicita apoyo a través de https://t…"
1374459626939293712,2021-03-23T20:34:45.000Z,27,0,0,0,466,1200,6,35847,False,,es,"RT @VenteDDHH: #ServicioPúblico | Soledad Bravo (@soledadbravo531) y su familia están enfrentando al Covid-19, por lo que requieren de todo…"
1374459613672730629,2021-03-23T20:34:42.000Z,23,0,0,0,232,911,0,1508,False,,es,RT @FedoDiPolo: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/FhQbUkxFiS
1374459608354328576,2021-03-23T20:34:41.000Z,40,0,0,0,2304,2401,24,247876,False,,es,RT @MarcanoemiliaQ: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/hGevCu9i7g
1374459599835688967,2021-03-23T20:34:39.000Z,97,0,0,0,14,233,0,1273,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374459574669905921,2021-03-23T20:34:33.000Z,20,5,0,0,685,733,7,10531,False,,es,"Mi amiga Maye y su familia necesitan de la ayuda de todos para cubrir los gastos de su papá que se encuentra hospitalizado por Covid. Toda ayuda cuenta. Dona, difunde, ora @tamairycabrera @Nestorosp @porlagoma @isnardobravo @LuisOlavarrieta https://t.co/7i21zsxDLx"
1374459568806195202,2021-03-23T20:34:32.000Z,1015,0,0,0,59,359,2,261,False,,es,RT @OrlvndoA: Soledad Bravo necesita apoyo para vencer el COVID: https://t.co/ABrieeMBOh
1374459548090605580,2021-03-23T20:34:27.000Z,48,0,0,0,1248,3799,14,94264,False,,es,RT @_LuzMarina: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID.  https://t.co/nSJvCUD6eA
1374459547960569859,2021-03-23T20:34:27.000Z,486,0,0,0,487,710,2,38664,False,,es,"RT @AliasMalula: La gran Soledad Bravo cayó víctima del Covid-19, su condición es delicada. La familia solicita apoyo a través de https://t…"
1374459544181501953,2021-03-23T20:34:26.000Z,28,0,0,0,520,417,2,46398,True,https://pbs.twimg.com/media/ExL4HcXUUAspecd.jpg,es,"RT @danhrr: Es para mi tía, favor difundir 🙏🏻

https://t.co/r0ACbPfr6a https://t.co/lEknVZsaRV"
1374459539345473541,2021-03-23T20:34:25.000Z,34,0,0,0,92,121,0,23333,False,,es,RT @leoperiodista: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/FIvLvBiqZ4
1374459538447818753,2021-03-23T20:34:24.000Z,97,0,0,0,15,239,0,153,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374459513240129545,2021-03-23T20:34:18.000Z,385,0,0,0,5170,4345,16,292881,False,,es,RT @EAristeguieta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/CnPpIcIIoP
1374459480188973063,2021-03-23T20:34:10.000Z,0,0,0,0,22,523,0,193,False,,und,@monagas_unidad https://t.co/RgTpElxRp3
1374459470940577795,2021-03-23T20:34:08.000Z,385,0,0,0,3,109,0,633,False,,es,RT @EAristeguieta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/CnPpIcIIoP
1374459465978630147,2021-03-23T20:34:07.000Z,17,0,0,0,2343,1107,40,420094,False,,en,"RT @iamn0tthe1: Mother Nonkululeko Tyehemba, long time homebirth midwife &amp; mentor to midwives of the African Diaspora across the United Sta…"
1374459451512516613,2021-03-23T20:34:04.000Z,385,0,0,0,210,316,0,8674,False,,es,RT @EAristeguieta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/CnPpIcIIoP
1374459435897085962,2021-03-23T20:34:00.000Z,385,0,0,0,300,891,1,25409,False,,es,RT @EAristeguieta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/CnPpIcIIoP
1374459425063247874,2021-03-23T20:33:57.000Z,486,0,0,0,2124,4972,0,7961,False,,es,"RT @AliasMalula: La gran Soledad Bravo cayó víctima del Covid-19, su condición es delicada. La familia solicita apoyo a través de https://t…"
1374459397930242053,2021-03-23T20:33:51.000Z,1015,0,0,0,193,870,3,12799,False,,es,RT @OrlvndoA: Soledad Bravo necesita apoyo para vencer el COVID: https://t.co/ABrieeMBOh
1374459390321848320,2021-03-23T20:33:49.000Z,385,0,0,0,1559,1165,7,63432,False,,es,RT @EAristeguieta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/CnPpIcIIoP
1374459364833038336,2021-03-23T20:33:43.000Z,385,0,0,0,142,330,0,7879,False,,es,RT @EAristeguieta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/CnPpIcIIoP
1374459348743643141,2021-03-23T20:33:39.000Z,111,0,0,0,135,446,0,393,False,,es,RT @cmrondon: Campaña de Enrique Bravo : SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID  https://t.co/wIGYhOwUxN
1374459319509393408,2021-03-23T20:33:32.000Z,27,0,0,0,22,230,0,2706,False,,es,"RT @VenteDDHH: #ServicioPúblico | Soledad Bravo (@soledadbravo531) y su familia están enfrentando al Covid-19, por lo que requieren de todo…"
1374459313465421827,2021-03-23T20:33:31.000Z,129,0,0,0,789,576,15,24631,False,,en,RT @lindsaydemeola: one of my guildies unexpectedly passed away this weekend after battling covid. she was 26. we’re all heartbroken and he…
1374459310890094601,2021-03-23T20:33:30.000Z,141,0,0,0,2,24,0,2,False,,es,RT @CaraotaDigital: Soledad Bravo en estado crítico tras contagiarse de covid-19. Ayúdanos a salvar su vida #23Mar  (+enlace a gofundme)👇🏻…
1374459302174363650,2021-03-23T20:33:28.000Z,1015,0,0,0,81,440,1,11644,False,,es,RT @OrlvndoA: Soledad Bravo necesita apoyo para vencer el COVID: https://t.co/ABrieeMBOh
1374459295010463750,2021-03-23T20:33:26.000Z,0,1,0,0,2036,56,22,304078,False,,es,"#ServicioPúblico | Soledad Bravo (
@soledadbravo531
) y su familia están enfrentando al Covid-19, por lo que requieren de todo nuestro apoyo para vencerlo. 

¡Vamos a ayudarla! 

Para realizar tu aporte, ingresa al siguiente link: 
https://t.co/vWvJRbxXJs"
1374459279327916033,2021-03-23T20:33:23.000Z,15,0,0,0,50,180,0,14425,False,,es,"RT @bodega58: Buen día. Hoy no les vengo a hablar de quesos. Vengo a solicitar de su ayuda en lo que puedan, para ayudar a mi padre en su l…"
1374459270171795458,2021-03-23T20:33:20.000Z,13,0,0,0,43,147,1,3938,False,,es,RT @ReporteYa: #23Mar #ServicioPúblico El señor Pedro Acosta Gil presenta covid-19 moderado a severo. Se agradece a las personas o instituc…
1374459267084742656,2021-03-23T20:33:20.000Z,385,0,0,0,9934,1111,33,7753,False,,es,RT @EAristeguieta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/CnPpIcIIoP
1374459246557859840,2021-03-23T20:33:15.000Z,1015,0,0,0,335,720,0,11748,False,,es,RT @OrlvndoA: Soledad Bravo necesita apoyo para vencer el COVID: https://t.co/ABrieeMBOh
1374459238517329926,2021-03-23T20:33:13.000Z,97,0,0,0,477,1470,0,41771,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374459210407157769,2021-03-23T20:33:06.000Z,0,0,0,0,22,523,0,193,False,,und,@ValentnVelsquez https://t.co/RgTpElxRp3
1374459205713756164,2021-03-23T20:33:05.000Z,97,0,0,0,609,1559,2,135711,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374459164534042626,2021-03-23T20:32:55.000Z,97,0,0,0,448,1903,6,10198,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374459163128909827,2021-03-23T20:32:55.000Z,425,0,0,0,11,122,0,1601,False,,es,"RT @gabyarocha: Acabo de ver que nuestra querida Soledad Bravo, su hija Ana Sol y su esposo Antonio requieren ayuda para superar el Covid_1…"
1374459152370520068,2021-03-23T20:32:52.000Z,109,0,0,0,3292,5001,32,234926,False,,es,RT @EmmaRincon: .@soledadbravo531 necesita apoyo para vencer el COVID: https://t.co/8TkhqtIHE7
1374459109081112590,2021-03-23T20:32:42.000Z,68,0,0,0,449,1356,4,6352,False,,es,RT @unaiamenabar: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/MYBMMLSLsl
1374459108728791044,2021-03-23T20:32:42.000Z,486,0,0,0,354,589,4,80894,False,,es,"RT @AliasMalula: La gran Soledad Bravo cayó víctima del Covid-19, su condición es delicada. La familia solicita apoyo a través de https://t…"
1374459056513904647,2021-03-23T20:32:29.000Z,0,0,0,0,22,523,0,193,False,,und,@eudysmarin https://t.co/RgTpElxRp3
1374459003615416322,2021-03-23T20:32:17.000Z,425,0,0,0,444,547,1,56068,False,,es,"RT @gabyarocha: Acabo de ver que nuestra querida Soledad Bravo, su hija Ana Sol y su esposo Antonio requieren ayuda para superar el Covid_1…"
1374458960892157960,2021-03-23T20:32:07.000Z,425,0,0,0,1390,1042,15,48534,False,,es,"RT @gabyarocha: Acabo de ver que nuestra querida Soledad Bravo, su hija Ana Sol y su esposo Antonio requieren ayuda para superar el Covid_1…"
1374458929934082049,2021-03-23T20:31:59.000Z,41,0,0,0,112,397,0,1321,False,,es,RT @LessiMarcano: Nuestra SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/NOr7zP8UC2
1374458915404926989,2021-03-23T20:31:56.000Z,0,0,0,0,22,523,0,193,False,,und,@FrentAmplioVzla https://t.co/RgTpElxRp3
1374458880739090445,2021-03-23T20:31:48.000Z,27,0,0,0,15,222,0,1304,False,,es,"RT @VenteDDHH: #ServicioPúblico | Soledad Bravo (@soledadbravo531) y su familia están enfrentando al Covid-19, por lo que requieren de todo…"
1374458852951826437,2021-03-23T20:31:41.000Z,0,0,0,0,685,733,7,10531,False,,es,"Buenas tardes vengo por acá de nuevo a pedir la ayuda de todos. Donen, difundan, envíen sus buenas energías. Toda ayuda cuenta. Mi amiga Maye y su familia nos necesitan @alexagomez2000 @Juliococo @DSDVzla @mamalis https://t.co/7i21zsxDLx"
1374458851546656768,2021-03-23T20:31:41.000Z,21,0,0,0,124,124,1,18275,False,,es,RT @orlandourdaneta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/qMMoEfIf2g
1374458842612781060,2021-03-23T20:31:38.000Z,385,0,0,0,22,149,0,7047,False,,es,RT @EAristeguieta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/CnPpIcIIoP
1374458792004362243,2021-03-23T20:31:26.000Z,97,0,0,0,71,453,0,35946,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374458789621993476,2021-03-23T20:31:26.000Z,486,0,0,0,237,428,1,16991,False,,es,"RT @AliasMalula: La gran Soledad Bravo cayó víctima del Covid-19, su condición es delicada. La familia solicita apoyo a través de https://t…"
1374458781384417282,2021-03-23T20:31:24.000Z,28,0,0,0,742,561,6,67602,True,https://pbs.twimg.com/media/ExL4HcXUUAspecd.jpg,es,"RT @danhrr: Es para mi tía, favor difundir 🙏🏻

https://t.co/r0ACbPfr6a https://t.co/lEknVZsaRV"
1374458776049184769,2021-03-23T20:31:23.000Z,111,0,0,0,4347,5000,17,258669,False,,es,RT @cmrondon: Campaña de Enrique Bravo : SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID  https://t.co/wIGYhOwUxN
1374458752217194508,2021-03-23T20:31:17.000Z,111,0,0,0,58,416,0,5970,False,,es,RT @cmrondon: Campaña de Enrique Bravo : SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID  https://t.co/wIGYhOwUxN
1374458740183736322,2021-03-23T20:31:14.000Z,385,0,0,0,220,464,2,23306,False,,es,RT @EAristeguieta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/CnPpIcIIoP
1374458709636616201,2021-03-23T20:31:07.000Z,486,0,0,0,34,181,0,5208,False,,es,"RT @AliasMalula: La gran Soledad Bravo cayó víctima del Covid-19, su condición es delicada. La familia solicita apoyo a través de https://t…"
1374458709292716032,2021-03-23T20:31:07.000Z,40,0,0,0,4832,2188,10,26755,False,,es,RT @MarcanoemiliaQ: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/hGevCu9i7g
1374458702858612740,2021-03-23T20:31:05.000Z,385,0,0,0,58,416,0,5970,False,,es,RT @EAristeguieta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/CnPpIcIIoP
1374458700660830211,2021-03-23T20:31:05.000Z,97,0,0,0,600,997,3,16215,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374458698832113671,2021-03-23T20:31:04.000Z,18,0,0,0,125,238,0,5779,False,,en,"RT @GARU_Sw: Hey, if anyone can help we would greatly appreciate it.

My uncle is in critical condition in the clinic due to COVID-19, he's…"
1374458679206969350,2021-03-23T20:30:59.000Z,141,0,0,0,743,2221,1,52155,False,,es,RT @CaraotaDigital: Soledad Bravo en estado crítico tras contagiarse de covid-19. Ayúdanos a salvar su vida #23Mar  (+enlace a gofundme)👇🏻…
1374458669274787843,2021-03-23T20:30:57.000Z,30,0,0,0,419,1123,0,17711,False,,es,RT @JoseAGuerra: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/dHxLtg3BWg
1374458646373920780,2021-03-23T20:30:52.000Z,97,0,0,0,64,277,0,14132,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374458621854019598,2021-03-23T20:30:46.000Z,1015,0,0,0,625,913,1,7867,False,,es,RT @OrlvndoA: Soledad Bravo necesita apoyo para vencer el COVID: https://t.co/ABrieeMBOh
1374458608902053891,2021-03-23T20:30:43.000Z,0,0,0,0,22,523,0,193,False,,und,@untenlacalle https://t.co/RgTpElxRp3
1374458583346147333,2021-03-23T20:30:37.000Z,113,0,0,0,329,1203,2,122819,False,,es,RT @carlosblancog: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/aGq3wFF2Kj
1374458572763893767,2021-03-23T20:30:34.000Z,0,0,0,0,179,867,0,3893,False,,es,SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/C7BYDxTNok
1374458564354314247,2021-03-23T20:30:32.000Z,28,0,0,0,1,424,0,138,False,,en,"RT @Eloron2: My mother, a midwife, died of Covid, leaving us with a broken heart and an uncertain future.
Please help my sister and I not t…"
1374458545207316480,2021-03-23T20:30:28.000Z,97,0,0,0,1593,4891,55,164677,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374458536093052938,2021-03-23T20:30:25.000Z,541,0,0,0,15,231,0,535,False,,es,RT @alcaldeledezma: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/a9OkEEmS0U
1374458515096399878,2021-03-23T20:30:20.000Z,425,0,0,0,266,911,0,40601,False,,es,"RT @gabyarocha: Acabo de ver que nuestra querida Soledad Bravo, su hija Ana Sol y su esposo Antonio requieren ayuda para superar el Covid_1…"
1374458512651128840,2021-03-23T20:30:20.000Z,486,0,0,0,348,1005,0,11883,False,,es,"RT @AliasMalula: La gran Soledad Bravo cayó víctima del Covid-19, su condición es delicada. La familia solicita apoyo a través de https://t…"
1374458503704711183,2021-03-23T20:30:18.000Z,28,0,0,0,11,464,0,159,False,,en,"RT @Eloron2: My mother, a midwife, died of Covid, leaving us with a broken heart and an uncertain future.
Please help my sister and I not t…"
1374458469210722310,2021-03-23T20:30:09.000Z,27,0,0,0,359,5001,1,66001,False,,es,"RT @VenteDDHH: #ServicioPúblico | Soledad Bravo (@soledadbravo531) y su familia están enfrentando al Covid-19, por lo que requieren de todo…"
1374458462021689357,2021-03-23T20:30:08.000Z,97,0,0,0,958,1556,1,8642,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374458456447492099,2021-03-23T20:30:06.000Z,486,0,0,0,743,2221,1,52155,False,,es,"RT @AliasMalula: La gran Soledad Bravo cayó víctima del Covid-19, su condición es delicada. La familia solicita apoyo a través de https://t…"
1374458428186193928,2021-03-23T20:30:00.000Z,0,0,0,0,22,523,0,193,False,,und,@Guillermo_Call https://t.co/RgTpElxRp3
1374458425187266560,2021-03-23T20:29:59.000Z,27,0,0,0,1257,1667,1,62717,False,,es,"RT @VenteDDHH: #ServicioPúblico | Soledad Bravo (@soledadbravo531) y su familia están enfrentando al Covid-19, por lo que requieren de todo…"
1374458421731229698,2021-03-23T20:29:58.000Z,28,0,0,0,295,746,7,2296,False,,en,"RT @Eloron2: My mother, a midwife, died of Covid, leaving us with a broken heart and an uncertain future.
Please help my sister and I not t…"
1374458420066091008,2021-03-23T20:29:58.000Z,541,0,0,0,297,45,6,45442,False,,es,RT @alcaldeledezma: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/a9OkEEmS0U
1374458405654433796,2021-03-23T20:29:54.000Z,385,0,0,0,70,247,0,781,False,,es,RT @EAristeguieta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/CnPpIcIIoP
1374458394988269574,2021-03-23T20:29:52.000Z,30,0,0,0,408,737,7,60161,False,,es,RT @JoseAGuerra: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/dHxLtg3BWg
1374458384737390596,2021-03-23T20:29:49.000Z,1015,0,0,0,128,521,0,1176,False,,es,RT @OrlvndoA: Soledad Bravo necesita apoyo para vencer el COVID: https://t.co/ABrieeMBOh
1374458358351065089,2021-03-23T20:29:43.000Z,27,0,0,0,4302584,4438,8773,35706,False,,es,"RT @VenteDDHH: #ServicioPúblico | Soledad Bravo (@soledadbravo531) y su familia están enfrentando al Covid-19, por lo que requieren de todo…"
1374458338281320450,2021-03-23T20:29:38.000Z,227,0,0,0,193,322,1,5230,False,,es,RT @manriquehector: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/8rQPxrJCaQ
1374458334602924044,2021-03-23T20:29:37.000Z,27,0,0,0,583,1020,4,61983,False,,es,"RT @VenteDDHH: #ServicioPúblico | Soledad Bravo (@soledadbravo531) y su familia están enfrentando al Covid-19, por lo que requieren de todo…"
1374458251463462912,2021-03-23T20:29:18.000Z,97,0,0,0,1157,5001,1,35260,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374458246430269443,2021-03-23T20:29:16.000Z,113,0,0,0,222,445,1,20280,False,,es,RT @carlosblancog: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/aGq3wFF2Kj
1374458242399531011,2021-03-23T20:29:15.000Z,118,0,0,0,468,769,2,54015,False,,es,RT @RoryBranker: Ramón le quiere ganar la batalla al COVID 19 https://t.co/UqK07bFzXS
1374458213467254787,2021-03-23T20:29:08.000Z,7,0,0,0,165,259,0,12763,False,,es,"RT @SE1WZ: A lo largo de la historia de la farándula venezolana, he visto actores,actrices,cantantes hacer fortuna. Mientras los humanos co…"
1374458193519071242,2021-03-23T20:29:04.000Z,385,0,0,0,329,1203,2,122819,False,,es,RT @EAristeguieta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/CnPpIcIIoP
1374458179594022917,2021-03-23T20:29:00.000Z,13,0,0,0,197,582,0,3693,False,,es,RT @ReporteYa: #23Mar #ServicioPúblico El señor Pedro Acosta Gil presenta covid-19 moderado a severo. Se agradece a las personas o instituc…
1374458172048482307,2021-03-23T20:28:59.000Z,21,0,0,0,252,238,1,18439,False,,es,RT @orlandourdaneta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/qMMoEfIf2g
1374458165702520837,2021-03-23T20:28:57.000Z,81,0,0,0,22,149,0,7047,False,,es,"RT @DolarToday: ATENCIÓN ATENCIÓN *SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID*
La cantante Soledad Bravo, su hija Ana Sol y su espos…"
1374458160027553794,2021-03-23T20:28:56.000Z,97,0,0,0,252,238,1,18439,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374458105812029451,2021-03-23T20:28:43.000Z,97,0,0,0,45759,124,207,206746,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374458084928548867,2021-03-23T20:28:38.000Z,227,0,0,0,925,1204,8,111185,False,,es,RT @manriquehector: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/8rQPxrJCaQ
1374458077123014667,2021-03-23T20:28:36.000Z,425,0,0,0,198,508,0,11504,False,,es,"RT @gabyarocha: Acabo de ver que nuestra querida Soledad Bravo, su hija Ana Sol y su esposo Antonio requieren ayuda para superar el Covid_1…"
1374458071515160577,2021-03-23T20:28:35.000Z,385,0,0,0,1157,5001,1,35260,False,,es,RT @EAristeguieta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/CnPpIcIIoP
