id,created_at,retweets,likes,replies,quotes,user_followers,user_following,user_listed,user_tweets,has_media,url,lang,text,Weekday,DayOfWeek,Hour
1374904030640635904,2021-03-25 02:00:40+00:00,1,0,0,0,1060,1771,6,186077,True,https://pbs.twimg.com/media/ExSi40HWEAAWhWd.jpg,en,"RT @Hydrozzlespower: THE COVID NIGHTMARE
That's the real FEAR 
#worldfigure #figureskating #stockholm2021 https://t.co/QLa8Irj04v",Thursday,3,2
1374904029612941317,2021-03-25 02:00:39+00:00,0,0,0,0,34,180,0,263,True,https://pbs.twimg.com/media/ExSjUUuU4AIXdSR.jpg,en,Flexing that covid business boost. https://t.co/zrNyvn0aUK,Thursday,3,2
1374904014152859648,2021-03-25 02:00:36+00:00,0,11,0,0,3435717,406,4320,766749,True,https://pbs.twimg.com/media/ExSj6heXAAAGkLq.jpg,en,"LOOK: Demonstrators hold signs next to mattresses with roses symbolizing the 300,000 victims of the COVID-19 in the country in front of the Ronaldo Gazolla hospital in Rio de Janeiro, Brazil March 24, 2021. Photo by Pilar Olivares/Reuters https://t.co/kZZUq51SQD",Thursday,3,2
1374904013213339654,2021-03-25 02:00:35+00:00,1,0,0,0,64,68,0,2851,True,https://pbs.twimg.com/media/ExSjZZGWUAcuCbx.jpg,en,"RT @0komi: Remember getting banned and ""Fact checked"" about covid and elections?
Yea me nither. https://t.co/mc8QWl25cT",Thursday,3,2
1374904012500258817,2021-03-25 02:00:35+00:00,5,0,0,0,2099,1390,78,123510,True,https://pbs.twimg.com/media/ExSjzLFWQAEjOpE.jpg,en,RT @PopSci: White-tailed deer test positive for COVID-19 in lab studies https://t.co/GdT6BLSiUm https://t.co/oaAliknud7,Thursday,3,2
1374904007559290881,2021-03-25 02:00:34+00:00,1,0,0,0,131,633,4,36498,True,https://pbs.twimg.com/media/ExSjyBTWgAEAkIv.jpg,en,RT @fox12oregon: OHSU opens program to help COVID-19 long-haulers. https://t.co/6XDrXaFmUD https://t.co/tiw2jXgOPN,Thursday,3,2
1374904006112239618,2021-03-25 02:00:34+00:00,0,0,0,0,46,168,2,3765,True,https://pbs.twimg.com/media/ExSj6EVVcAACUNO.jpg,en,Some Tourists Find Luck in the Caribbean with Covid-19 Vaccine https://t.co/XeUdZpLoyq https://t.co/s8uR6X8lV9,Thursday,3,2
1374904005781032960,2021-03-25 02:00:34+00:00,0,0,0,0,37,1,1,16716,True,https://pbs.twimg.com/media/ExSj6CPXMAEtnaU.jpg,en,"114 articles generated by @NarrativaAI 🤖 in the last hour (in 24h):
⚽ F. Previews: 3 (34)
🎾 Tennis: 40 (1357)
💰 Finance: 6 (6244)
🦠 Covid-19: 65 (6811) https://t.co/jp6WodWjZq",Thursday,3,2
1374903998348689413,2021-03-25 02:00:32+00:00,0,1,0,0,8106,1225,258,12383,True,https://pbs.twimg.com/media/ExSj4B2XMAM8iYd.jpg,en,"Dang, our country's football statdiums are big and kinda creepy. https://t.co/9HWf39ACj6 https://t.co/ZWt9CbI8Nx",Thursday,3,2
1374903988701790213,2021-03-25 02:00:30+00:00,0,0,0,0,980,72,11,4351,True,https://pbs.twimg.com/media/ExSj5EoWYAYpg8G.jpg,en,"With the spring freshet &amp; heavy rainfall, water levels can rise fast. Sandbags available to City &amp; Area C residents at a DIY fill station next to our Public Works on Cobham Ave. Due to COVID, bring your own shovel, physically distance. https://t.co/Ew8UZcMlhc #Cranbrook #RDEK https://t.co/s2sikZ3Kwm",Thursday,3,2
1374903984968900610,2021-03-25 02:00:29+00:00,1,0,0,0,26398,2457,663,38767,True,https://pbs.twimg.com/media/ExSj42NXEAE0Yli.jpg,en,"More than 28 million people in the U.S. have downloaded contact tracing apps or activated exposure notifications.  

However, critics say to tools are ineffective due to an overemphasis on security. 

https://t.co/NSochQWf40 ✍️ Stateline's @LindseyVanNess https://t.co/kl0YoC9jLx",Thursday,3,2
1374903984213868544,2021-03-25 02:00:28+00:00,0,0,0,0,502,269,0,3243,True,https://pbs.twimg.com/media/ExSj4xYXIAE5T9E.jpg,en,"The 3 farm bills were passed unconstitutionallyat the HEIGHT of Covid lockdown w/ NO involvement of the people most affected ~ FARMERS. 

Get rid of them. Reform is necessary but it has to create a better future for everyone. Not 2 gigantic corporations. 

#FarmLaws_DeathWarrant https://t.co/IPKLHX3xOt",Thursday,3,2
1374903983794446336,2021-03-25 02:00:28+00:00,0,0,0,0,783,2781,43,9963,True,https://pbs.twimg.com/media/ExSj4z5WYAcvCT7.jpg,en,"Check out the latest #Tangram blog article &gt; Working Better Together: Creating Socially Distanced Content &gt; 

https://t.co/CGdqS8pZsO
#InsightsBytangram #Collaboration #AgencyLife https://t.co/3LLzht7ZVp",Thursday,3,2
1374903977486155778,2021-03-25 02:00:27+00:00,0,0,1,0,1061,17,17,995,True,https://pbs.twimg.com/media/ExSj3xOVoAA7Lba.jpg,en,"#HongKong 's financial system has been operating smoothly despite the COVID-19 pandemic and other global uncertainties, an official of the HKSAR government said Wed. https://t.co/iHsoEiBX6P https://t.co/jvm36uuQWp",Thursday,3,2
1374903973191151623,2021-03-25 02:00:26+00:00,1,2,0,1,1056526,298,2765,292374,True,https://pbs.twimg.com/media/ExSjtAsVoAAUa7T.jpg,en,"#Covid19Update: India has recorded 1,17,34,058 confirmed COVID-19 cases, including 1,60,441 deaths. For live updates, click here: https://t.co/AbzQkbfTTV 

#COVID19 #Coronavirus #India https://t.co/3SOOaGUbzy",Thursday,3,2
1374903956766302210,2021-03-25 02:00:22+00:00,0,0,0,0,182,142,0,2390,True,https://pbs.twimg.com/media/ExSj3JdUYAArTV8.jpg,en,"Lord forgive me,

Be careful, Covid is ______ ly? https://t.co/TyVcDvUpDv",Thursday,3,2
1374903945345257472,2021-03-25 02:00:19+00:00,0,1,0,0,1675,2239,24,10045,True,https://pbs.twimg.com/media/ExSj2g4WUAAkdEL.jpg,en,"Book a change of environment from covid-19, Citrus are offering more tailored experiences for the discerning individual. Private jets or yachts and special bespoke events. https://t.co/eQSELcr1GJ #UK #London #relocation #UKUtilities  #Lifestyle #ServicedAccommodation #concierge https://t.co/drM6Th60E4",Thursday,3,2
1374903935190888453,2021-03-25 02:00:17+00:00,0,0,0,0,971,2516,16,1179,True,https://pbs.twimg.com/media/ExSj1-XWUAkZ0vY.jpg,en,"39% of large corporations in Greater China are sufficiently prepared for the legal risks or reputational damage arising from tech failure, tech bias, and data leaks: Law firm Hogan Lovells https://t.co/ImbaoO2EUm 
More on https://t.co/UjxKob8ltc

#cdotrends #viral #life #Covid https://t.co/hB5GJBaZ67",Thursday,3,2
1374903932854616064,2021-03-25 02:00:16+00:00,0,0,0,0,95,369,3,1255,True,https://pbs.twimg.com/media/ExSj07qWgAICm4n.jpg,en,@jayacoop @LouisianaBogMon @TAdroitest @salspua @AlijahSimon There isn’t enough research out there on the COVID vaccine.... as trials are still ongoing until 2023. But there’s certainly evidence the vaccine has negative benefits. https://t.co/MHEhzVKVAa,Thursday,3,2
1374903932221190146,2021-03-25 02:00:16+00:00,2,1,1,0,644363,61,895,3571,True,https://pbs.twimg.com/media/ExSi4fcVEAAVnf5.jpg,en,"KNOW YOUR COVID-19 VACCINE: Pfizer-BioNTech

Information you need to know about the  Pfizer-BioNTech COVID-19 vaccine:

✅ How many doses and interval in which each dose is taken;
✅ Storage and cold chain requirements; https://t.co/p957OUVB2H",Thursday,3,2
1374903920116576257,2021-03-25 02:00:13+00:00,0,0,0,0,43,143,1,65,True,https://pbs.twimg.com/media/ExSj055XAAE-KKR.jpg,en,@matthewherper @adamfeuerstein From the FDA Covid government page. Conditional authorization means that is not equivalent to an FDA approval. Cmon now!! Don’t worry we are here to support you $cydy https://t.co/GC97LAypzP,Thursday,3,2
1374903918925320192,2021-03-25 02:00:13+00:00,1,1,0,0,9704,516,155,68034,True,https://pbs.twimg.com/media/ExSj08gWgAgFDZK.jpg,en,"COVID-19 VACCINATIONS AVAILABLE TO HOMEBOUND INDIVIDUALS IN THE CITY OF CHICAGO.  

If someone you know meets the criteria, you can sign up using a web based form at:  https://t.co/3fnyyvOp13 or cal the city's COVID Help Line at (312) 746-4835. https://t.co/YnrVe2laJk",Thursday,3,2
1374903915888603136,2021-03-25 02:00:12+00:00,1,1,0,0,26,95,1,248,True,https://pbs.twimg.com/media/ExSj0Q0U8AAVFGJ.jpg,en,"Got my first dose of Pfizer's Covid-19 #vaccine today. Relieved doesn't even begin to cover it. So, so grateful. 

#Pfizer #vaccination #VaccinesWork #CovidVaccine #COVID #COVID19 #coronavirus https://t.co/GizMgcYTUI",Thursday,3,2
1374903912080175104,2021-03-25 02:00:11+00:00,5,0,0,0,1187,3,5,600892,True,https://pbs.twimg.com/media/ExSjzLFWQAEjOpE.jpg,en,RT @PopSci: White-tailed deer test positive for COVID-19 in lab studies https://t.co/GdT6BLSiUm https://t.co/oaAliknud7,Thursday,3,2
1374903910058582018,2021-03-25 02:00:11+00:00,71,0,0,0,163,1070,0,6518,True,https://pbs.twimg.com/media/ExShlHAXEAM_t0a.jpg,en,RT @Reuters: Canada adds blood clot warning to AstraZeneca's COVID-19 vaccine https://t.co/ybP5qSv8aA https://t.co/s6lbpPvgW6,Thursday,3,2
1374903908666109955,2021-03-25 02:00:10+00:00,0,0,0,0,18,37,1,22407,True,https://pbs.twimg.com/media/ExSj0bdWEAEx7wT.jpg,en,"""#honest #error"" #EmoryUniversity (#Atlanta, #Georgia) MD or more fittingly, #fraudulent #researcher, #conspirator #fabricator, #backstabber, #liar, etc....

https://t.co/OQcvvKMD0o

#news #schoolofmedicine #Emory #university #neurology #surgeon #Biden #COVID 19 #vaccine https://t.co/mwOogd777h",Thursday,3,2
1374903906766045187,2021-03-25 02:00:10+00:00,1,2,0,0,37994,54,986,22587,True,https://pbs.twimg.com/media/ExSj0VQXMAI75EZ.jpg,en,U.S. health officials raised concerns early Tuesday that positive results that AstraZeneca announced Monday for its Covid-19 vaccine may have been based on “an incomplete view of the efficacy data” from a clinical trial  ... https://t.co/SOO0dj3eai https://t.co/sow71y211k,Thursday,3,2
1374903906678026247,2021-03-25 02:00:10+00:00,0,0,0,0,776,89,23,6004,True,https://pbs.twimg.com/media/ExSj0QiWUAAFdPk.jpg,en,"**COLORADO FANS**
Better call Nobody. Experience #NobodyMovie THIS FRIDAY (3/26) at #Durango9 #AllenTheatres! Get tickets: https://t.co/2nh49ms0a6
Health &amp; safety info: https://t.co/D4U5LY2OQJ #CinemaSafe https://t.co/Or4jgPCm3c",Thursday,3,2
1374903902932496389,2021-03-25 02:00:09+00:00,0,1,0,0,316,165,2,528,True,https://pbs.twimg.com/media/ExSjz51XIAAnfm8.jpg,en,"‼️GAMEDAY‼️ Tomorrow, catch the squad in their first match of the season against Ursuline at HOME! Varsity @ 4 and JV @ 5:30🔥🔥 Viz Covid Guidelines for fans: no fan limit, wear a mask at all times, remain socially distanced 6ft, bring your own chair🌟 https://t.co/t2f63FCaUU",Thursday,3,2
1374903902353637378,2021-03-25 02:00:09+00:00,1,3,0,0,3115948,156,1704,573645,True,https://pbs.twimg.com/media/ExSj0D_XIA4se0a.jpg,en,OPINION: My experience with COVID-19 vaccine in Dubai https://t.co/YVyyW7e1SG https://t.co/vwL9ChljFd,Thursday,3,2
1374903899816087555,2021-03-25 02:00:08+00:00,1,1,0,0,177497,2327,2964,164703,True,https://pbs.twimg.com/media/ExSjzw2WYAIAWRe.jpg,en,Non-CPS Employees Scrambling To Find Second Doses After City Says They Were Wrongfully Given COVID-19 Vaccine By Vendor https://t.co/S6YiN5Qfg5 https://t.co/kK8B5odZ6i,Thursday,3,2
1374903889351241729,2021-03-25 02:00:06+00:00,1,4,0,0,244046,742,1960,185113,True,https://pbs.twimg.com/media/ExSjyBTWgAEAkIv.jpg,en,OHSU opens program to help COVID-19 long-haulers. https://t.co/6XDrXaFmUD https://t.co/tiw2jXgOPN,Thursday,3,2
1374903888738975744,2021-03-25 02:00:06+00:00,5,9,2,4,1408259,1358,15163,118692,True,https://pbs.twimg.com/media/ExSjzLFWQAEjOpE.jpg,en,White-tailed deer test positive for COVID-19 in lab studies https://t.co/GdT6BLSiUm https://t.co/oaAliknud7,Thursday,3,2
1374903888378269699,2021-03-25 02:00:06+00:00,0,0,0,0,6970,921,109,20820,True,https://pbs.twimg.com/media/ExSjzOOW8AY8Xd5.jpg,en,"COVID-19 death rates by state: March 24

As of March 24, more than 543,000 people in the U.S. have died after contracting COVID-19, according to The New York Times.

https://t.co/ihdSKIFHvb https://t.co/hAaS6GQ5NB",Thursday,3,2
1374903885156950017,2021-03-25 02:00:05+00:00,1,0,0,0,4103,1701,36,48176,True,https://pbs.twimg.com/media/ExQYXmSXMAQkmqn.jpg,en,RT @ICPublicHealth: COVID-19 Imperial County Dashboard Update - https://t.co/EPccXnd4pL https://t.co/Fac8v0wUI9,Thursday,3,2
1374903877930213381,2021-03-25 02:00:03+00:00,0,0,0,0,762,804,2,2858,True,https://pbs.twimg.com/media/ExSjymrXIAAjrCc.jpg,en,The COVID-19 pandemic has upended basic practices that IT auditors used to take for granted. Ookeditse Kamau explores what has changed and how auditors can adjust in her blog post:https://t.co/lVNCKIdCD0 https://t.co/8Gmi3ERQAx,Thursday,3,2
1374903877623967744,2021-03-25 02:00:03+00:00,0,0,0,0,63,14,2,38939,True,https://pbs.twimg.com/media/ExSjyaaUcAIV4HD.jpg,en,COVID-19: Germany to impose strict lockdown over Easter | DW News https://t.co/iA30iZpllV @YouTube https://t.co/Yd4JjThw7V,Thursday,3,2
1374903876743094273,2021-03-25 02:00:03+00:00,0,0,0,0,99,392,29,3869,True,https://pbs.twimg.com/media/ExSjygYU4AAhIds.jpg,en,Here Are Miami's Safest Restaurants According to the Florida Restaurant and Lodging Association https://t.co/eRQewU22Uw https://t.co/dMFFbo9xqV,Thursday,3,2
1374903875216539658,2021-03-25 02:00:02+00:00,0,2,0,0,479307,1062,2711,56711,True,https://pbs.twimg.com/media/ExSjydSWQAUNxpS.jpg,en,"Cover Story – After COVID-19, Can Downtown L.A. Get Back Up?https://t.co/s3IOgDknq6 https://t.co/8TtM4ihN0U",Thursday,3,2
1374903874968903681,2021-03-25 02:00:02+00:00,71,0,0,0,453,276,3,50393,True,https://pbs.twimg.com/media/ExShlHAXEAM_t0a.jpg,en,RT @Reuters: Canada adds blood clot warning to AstraZeneca's COVID-19 vaccine https://t.co/ybP5qSv8aA https://t.co/s6lbpPvgW6,Thursday,3,2
1374903872779644931,2021-03-25 02:00:02+00:00,0,0,0,0,25550,25202,179,62468,True,https://pbs.twimg.com/media/ExSjyTeXEAc02dd.jpg,en,"ALERT: New AstraZeneca report says vaccine was 76% effective in
preventing Covid-19 symptoms - Global Pandemic News | #Coronavirus #COVID19 #Protests - https://t.co/0YnmahbKPR https://t.co/pPfqJ3N5cA",Thursday,3,2
1374903871626215431,2021-03-25 02:00:02+00:00,0,0,0,0,18218,1427,667,79463,True,https://pbs.twimg.com/media/ExSjyP7WYAIqakv.jpg,en,"California is requiring new COVID supplemental paid leave in 2021.

@reedsmithllp discusses who's covered, permissible uses, and more:
https://t.co/u3ktHgpNWX https://t.co/dqQgwwzcFt",Thursday,3,2
1374903870745309184,2021-03-25 02:00:01+00:00,0,0,0,0,175,1418,0,862,True,https://pbs.twimg.com/media/ExSjyHRU8AEyLH3.jpg,en,"With the persistently rising cases in the National Capital, Delhi Disaster Management Authority (DDMA) has issued guidelines to prevent the spread of COVID-19 during the upcoming festivals. Take a look! #IndiaFightsCorona https://t.co/ktAhY1fazD",Thursday,3,2
1374903869386465280,2021-03-25 02:00:01+00:00,0,0,0,0,90,148,2,1093,True,https://pbs.twimg.com/media/ExSjyHhWYAQHuiQ.jpg,en,"According to our research, #retailers saw e-commerce revenue rise by 33% of total revenue amid COVID-19. With this shift, there is a greater need for automation within fulfillment centers. Learn more in this press release: https://t.co/ny3LWDGRgw https://t.co/HANiWTcHwr",Thursday,3,2
1374903867754782721,2021-03-25 02:00:01+00:00,1,2,0,0,14913,0,34,16022,True,https://pbs.twimg.com/media/ExSY7fuUUAA4HvO.jpg,en,"With the rise of COVID-19 cases in our country, let us come together to pray for our nation. In the midst of these challenges, we believe that God is still in control!

Join us this Friday for a live devo and prayer time.

Join us via Zoom Meeting at
https://t.co/ik7KdeI9Ma https://t.co/tHPEc2sYcj",Thursday,3,2
1374903866051846145,2021-03-25 02:00:00+00:00,0,0,0,0,0,0,0,90,True,https://pbs.twimg.com/media/ExNUDDuU8AIp6TG.jpg,en,"Stay Protected

Do not forget to get you and your family tested for COVID-19. There are also free vaccines being distributed, so make sure you get your shot. This lessens your chances of getting infected with Coronavirus disease.

#StayProtected #COVID19 https://t.co/aN38RfrsAe",Thursday,3,2
1374903865615732739,2021-03-25 02:00:00+00:00,0,0,0,0,1378,260,22,1190,True,https://pbs.twimg.com/media/EwLLn4CVcAA-78v.jpg,en,Planning on checking out the 2021 Heritage Bank Toowoomba Royal Show (16-18 April)?  Special measures are in place to make help make your visit a COVID-safe one. Tickets can also be pre-purchased online at https://t.co/p0rQeuzvqH https://t.co/DLaDppqknL,Thursday,3,2
1374903864437145600,2021-03-25 02:00:00+00:00,0,1,1,1,442379,2134,1257,404512,True,https://pbs.twimg.com/media/ExShZXLVEAMgeAR.jpg,en,"President Rodrigo Duterte, who adamantly defended the illegal inoculation of the PSG last year, called out several local government officials who were already vaccinated against COVID-19 despite not being on the priority list.

READ: https://t.co/eekS6Qrt46 https://t.co/wroErFmukO",Thursday,3,2
1374903864428728321,2021-03-25 02:00:00+00:00,0,0,0,0,15198,50,306,42097,True,https://pbs.twimg.com/media/ExPPHIDWgAYt5nj.jpg,en,"Unvaccinated UAE hotel staff must have fortnightly Covid-19 tests

https://t.co/q0tgkKzzU6 https://t.co/RS0B6sWiYV",Thursday,3,2
1374903851271081986,2021-03-25 01:59:57+00:00,0,0,0,0,3877,1044,81,5020,True,https://pbs.twimg.com/media/ExSjtwpVIAEHI0c.jpg,en,"The COVID Clinic at our Midland hospital celebrates its first anniversary today! 🎉

The Clinic has undertaken more than 33,600 swabs over the past 12 months: https://t.co/ahlZriJRMu 

#COVIDClinic https://t.co/dW7ib0HXvE",Thursday,3,1
1374903845172748296,2021-03-25 01:59:55+00:00,71,0,0,0,35,129,0,1327,True,https://pbs.twimg.com/media/ExShlHAXEAM_t0a.jpg,en,RT @Reuters: Canada adds blood clot warning to AstraZeneca's COVID-19 vaccine https://t.co/ybP5qSv8aA https://t.co/s6lbpPvgW6,Thursday,3,1
1374903837706743810,2021-03-25 01:59:54+00:00,1,0,0,0,21,220,0,936,True,https://pbs.twimg.com/media/ExSjkXJUcAM5Bfx.jpg,en,RT @anish_dalavi: Sanju bhai the true Covid warrior. Here donating alcohol to make sanitizers🙏 https://t.co/0iuAEsLi2t,Thursday,3,1
1374903835261472776,2021-03-25 01:59:53+00:00,55,0,0,0,407,618,2,21168,True,https://pbs.twimg.com/media/ExOAGgAWEAEfYN5.jpg,en,RT @daatdarling: everyone during covid: https://t.co/Z3RsPDfC6K,Thursday,3,1
1374903823802671104,2021-03-25 01:59:50+00:00,0,1,1,0,53,49,0,219,True,https://pbs.twimg.com/media/ExSjvUzUcAAcww9.jpg,en,this dress makes me feel so pretty ˃ᴗ˂ covid pls end so i can wear this out 🙏 https://t.co/NwZ6YFgtjP,Thursday,3,1
1374903770686107651,2021-03-25 01:59:38+00:00,66,0,0,0,192,290,6,5290,True,https://pbs.twimg.com/media/ExSZPcCWQAEI935.jpg,en,RT @nypost: Researchers create nose-only COVID-19 masks to wear while eating https://t.co/z1Sr7qXn9E https://t.co/G0hhSHXrsq,Thursday,3,1
1374903759927570432,2021-03-25 01:59:35+00:00,0,0,0,0,342369,319576,89,121818,True,https://pbs.twimg.com/media/ExSjq2EUUAECdE7.jpg,en,"#BharatBandh 
Top assets of our country are put on sale
COVID REDUCTION SALE
BANKS
RAILWAYS
AIRPORTS
AIR INDIA
BSNL
PORTS
PETROL PUMPS
WAREHOUSES
Can you think of more?
ohyes https://t.co/gxpOJSBYfo",Thursday,3,1
1374903758535073794,2021-03-25 01:59:35+00:00,0,0,0,0,17,128,0,423,True,https://pbs.twimg.com/media/ExSjqlnU4AMgHqU.jpg,en,"Omg it’s #NationalPuppyDay and I almost forgot to GUSH about my pooch. 

COVID sucked, obviously, but the one joy it did bring into our lives was this idiot. My liddle Birdie💕🐶🐾 https://t.co/eBbyzYp7YR",Thursday,3,1
1374903727149158400,2021-03-25 01:59:27+00:00,0,0,0,0,5515,581,137,43755,True,https://pbs.twimg.com/media/ExSjm4mXEAAz-2_.jpg,en,"Sounds like a threat to me. How very Cuomo of them!

https://t.co/3p2kSQQAPw https://t.co/SOGY8Cs2b0",Thursday,3,1
1374903724817059843,2021-03-25 01:59:27+00:00,1,0,0,0,21,220,0,936,True,https://pbs.twimg.com/media/ExSjkXJUcAM5Bfx.jpg,en,Sanju bhai the true Covid warrior. Here donating alcohol to make sanitizers🙏 https://t.co/0iuAEsLi2t,Thursday,3,1
1374903712800460801,2021-03-25 01:59:24+00:00,0,1,0,0,2274,487,75,8420,True,https://pbs.twimg.com/media/ExSjo5BXIAMR501.jpg,en,"Check out tomorrow's front page #HotOffThePress

@WeHoCity @LindseyPHorvath @ICACities @nithyavraman @LACMA @mmilechamber @AcademyMuseum @Petersen_Museum @USCShoahFdn #la #losangeles #beverlyhills #bevhills #bh #weho #westhollywood #museum #covid #covid19 #pandemic #coronavirus https://t.co/RZWrj57Edz",Thursday,3,1
1374903709348593673,2021-03-25 01:59:23+00:00,71,0,0,0,842,1722,0,24581,True,https://pbs.twimg.com/media/ExShlHAXEAM_t0a.jpg,en,RT @Reuters: Canada adds blood clot warning to AstraZeneca's COVID-19 vaccine https://t.co/ybP5qSv8aA https://t.co/s6lbpPvgW6,Thursday,3,1
1374903705447763968,2021-03-25 01:59:22+00:00,1,0,0,0,509,732,9,1725,True,https://pbs.twimg.com/media/ExR6nMbWgAQtyoZ.jpg,en,RT @UnityCare: Join us tomorrow for our 2nd Covid-19 Black Regional Town Hall! Register here https://t.co/PMjn9a7VYS https://t.co/KCn0YwfiFQ,Thursday,3,1
1374903688712556544,2021-03-25 01:59:18+00:00,0,0,0,0,192,299,12,1613,True,https://pbs.twimg.com/media/ExSjnfNWEAIkN9n.jpg,en,Hook it to my veins 💉 #Covid #Karen #Katie #Vaccine https://t.co/wvVYMGN7S5,Thursday,3,1
1374903669049724930,2021-03-25 01:59:13+00:00,3,0,0,0,99072,695,809,108373,True,https://pbs.twimg.com/media/ExShfzBWUAA15rw.jpg,en,RT @TedNesi: RI is off to a slower start with vaccine doses this week https://t.co/uK1NnLusZw https://t.co/tnVUnIcQbC,Thursday,3,1
1374903656974327819,2021-03-25 01:59:10+00:00,3,3,2,1,463194,1458,4298,233152,True,https://pbs.twimg.com/media/ExSjlwgWUAAJY2L.jpg,en,‘We Are Worried': Chicago and Illinois Officials Say COVID Metrics Rising Again https://t.co/Ue2ys7ya5U https://t.co/ru52P3DhZE,Thursday,3,1
1374903637407895553,2021-03-25 01:59:06+00:00,13,0,0,0,67,186,0,2406,True,https://pbs.twimg.com/media/ExRozHQWEAQaIps.jpg,en,"RT @mrt28985904: Crocs, Cock and Covid 19lbs! https://t.co/lEVBZZHf7q",Thursday,3,1
1374903630143188992,2021-03-25 01:59:04+00:00,0,0,0,0,2040,2925,9,67032,True,https://pbs.twimg.com/media/ExSjkKsUUAUYd0b.jpg,en,Michigan sees ‘alarming increase’ in COVID-19 hospitalizations among unvaccinated adults https://t.co/bcmtDxkYWE https://t.co/uK3xgMJRuG,Thursday,3,1
1374903629358977025,2021-03-25 01:59:04+00:00,0,0,0,0,118,1534,1,9331,True,https://pbs.twimg.com/media/ExSjkCeWgAEO0cW.jpg,en,"@business #ContemporaryBioweapon
#DrLiMengYan1 
#YanLiMeng
#MilesKwok
#CCP #WuhanVirus
#CCPVirus #COVID19
We will destroy the Chinese Communist Party (CCP) by holding it accountable for COVID-19. No one can possibly stop the demise of the CCP, no matter what. The CCP virus! https://t.co/Ko61SEcWqL",Thursday,3,1
1374903628079624192,2021-03-25 01:59:04+00:00,0,0,0,0,1320,86,554,2164520,True,https://pbs.twimg.com/media/ExSjkCrVEAAaDht.jpg,en,The Olympic flame starts its final leg to Tokyo. Some suggest this day should never have come https://t.co/oKLmUeOq4A #NEWS https://t.co/AWObqEUyDq,Thursday,3,1
1374903627056349186,2021-03-25 01:59:03+00:00,1,1,0,0,390,118,7,33025,True,https://pbs.twimg.com/media/ExSjZZGWUAcuCbx.jpg,en,"Remember getting banned and ""Fact checked"" about covid and elections?
Yea me nither. https://t.co/mc8QWl25cT",Thursday,3,1
1374903625907105796,2021-03-25 01:59:03+00:00,41276,0,0,0,453,1482,0,27958,True,https://pbs.twimg.com/media/EnsNYPtWMAIGTAM.jpg,en,RT @kidjazzyy: Since no one ever got to see my prom dress bc of Covid here y’all go 🚶🏾‍♀️ https://t.co/pJW9gdeRJX,Thursday,3,1
1374903625000964104,2021-03-25 01:59:03+00:00,0,0,0,0,564,797,109,51502,True,https://pbs.twimg.com/media/ExSjj4LVcAMeq4w.jpg,en,"Maryland Sees Rise in COVID-19 Infections, Hospitalizations, Variant Cases https://t.co/bcBTwzv7u3 https://t.co/KoI6kr267u",Thursday,3,1
1374903596983189505,2021-03-25 01:58:56+00:00,0,0,0,0,0,9,0,27,True,https://pbs.twimg.com/media/ExSjPaGXAAQKmD_.jpg,en,@PattyHajdu how does Canada determine Covid vs Tuberculosis? PCR tests tell you nothing! We send people who need treatment home to isolate ?! https://t.co/QhRqTGU56P https://t.co/xTHXzagEUl,Thursday,3,1
1374903583297048577,2021-03-25 01:58:53+00:00,0,0,0,0,0,4,0,12,True,https://pbs.twimg.com/media/ExSjharVoAU8c5U.jpg,en,"Fitness is most important as also proven in covid-19. Saksham provides self defence and weight loss sessions to children and office goers.
Saksham also teach boxing professionally if someone willing to opt boxing as carrer or as passion.
https://t.co/hNNVqZ2BjZ https://t.co/DCEUpJPS9E",Thursday,3,1
1374903573826310144,2021-03-25 01:58:51+00:00,0,0,0,0,1903,4372,6,4431,True,https://pbs.twimg.com/media/ExSjg3bVEAEFUac.jpg,en,"Starting 1st of July, Phuket looks set to win approval by the government to begin receiving foreign tourists who have been vaccinated against Covid-19 without requiring them to undergo the usual Covid-19 quarantine. The plan will be submitted to the CESA for approval tomorrow. https://t.co/Fb0XbBabII",Thursday,3,1
1374903571104284674,2021-03-25 01:58:50+00:00,0,0,0,0,8,240,0,37,True,https://pbs.twimg.com/media/ExSjgcqXAAMoLbM.jpg,en,Can’t wait for a Covid free event to attend! #Vaccine https://t.co/psm7LCpU65,Thursday,3,1
1374903564061974551,2021-03-25 01:58:48+00:00,14,0,0,0,167,407,0,15667,True,https://pbs.twimg.com/media/ExRzTr8XMAoUAkB.jpg,en,"RT @IKEVF: If the UFC needs me to replace a covid fight, I’m ready. https://t.co/8qYj0jrGjw",Thursday,3,1
1374903560647835651,2021-03-25 01:58:47+00:00,0,0,0,0,229,487,1,9004,True,https://pbs.twimg.com/media/ExSjf5zU8AAecgR.jpg,en,"@AndreaSCousins @CarlHeastie @AndreaSCousins , I am still hurt that Governor Andrew Cuomo signed executive order of last year to send COVID-19 patients back into group homes with people with intellectual. He didn’t follow the CDC and CMS guidelines. I am not Trump supporter. https://t.co/sRiL3gSlL6",Thursday,3,1
1374903501680226304,2021-03-25 01:58:33+00:00,5250,0,0,0,62,329,0,6375,True,https://pbs.twimg.com/media/ExLNspLUcAAEgdC.jpg,en,"RT @TheDailyShow: 2 mass shootings
540,000 Covid deaths
Deadly Capitol attack
Pulling a few Dr. Seuss books https://t.co/ucUoVDCJc7",Thursday,3,1
